id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,情感结果,情感得分
5210445189482191,Q4nJ4DMKz,7868980999,TTBL德国乒乓球甲级联赛,#ttbl##德国乒乓球甲级联赛##ttbl樊振东#LTTBL德国乒乓球甲级联赛的微博视频,,,,"ttbl,德国乒乓球甲级联赛,ttbl樊振东",71.0,46.0,432.0,2025-09-13 16:00:00,微博视频号,,"http://f.video.weibocdn.com/o0/FL003s0qlx08rkmGncj601041200dviu0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1757758703&ssig=TEwhmVCQs6&KID=unistore,video",,,neutral,0.5
5210082796897434,Q4eizsWkW,7868980999,TTBL德国乒乓球甲级联赛,🎓#TTBL小课堂#｜一场比赛怎么玩？🎯一场TTBL团体对决=最多5️⃣场，先赢3️⃣场获胜。对阵顺序固定：1️⃣A1vsB22️⃣A2vsB13️⃣A3vsB34️⃣A1（或替补）vsB1（或替补）5️⃣双打（A1/B1不能上）📌小知识：打完前两场后，双方必须提前上交可能的双打阵容！👉想看更多TTBL的规则和冷知识吗？留言告诉我们，下期小课堂继续！#ttbl##德国乒乓球甲级联赛##TTBL小课堂#,,,,"TTBL小课堂,ttbl,德国乒乓球甲级联赛",84.0,19.0,399.0,2025-09-12 16:00:00,微博网页版,['https://wx4.sinaimg.cn/large/008Axrqngy1i59w243i31j31hc1hce82.jpg'],,,,neutral,0.5
5209758160391133,Q45QY1DKB,7868980999,TTBL德国乒乓球甲级联赛,#ttbl##德国乒乓球甲级联赛##ttbl樊振东#LTTBL德国乒乓球甲级联赛的微博视频,,,,"ttbl,德国乒乓球甲级联赛,ttbl樊振东",136.0,142.0,1446.0,2025-09-11 18:30:00,微博视频号,,"http://f.video.weibocdn.com/o0/5ExfWFkNlx08rkmrmLuE01041200ehsb0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1757758734&ssig=3yAIi7rPS1&KID=unistore,video",,,neutral,0.5
5209824883114391,Q47AAd4c7,5425537789,用户5425537789,#德国乒乓球甲级联赛##ttbl樊振东#,,,,"德国乒乓球甲级联赛,ttbl樊振东",0.0,0.0,1446.0,2025-09-11 22:55:00,荣耀Magic4,,,5209760000000000.0,,neutral,0.5
5209395429378735,Q3WpUDlPV,1656737654,现代快报,【#樊振东参加的德甲联赛赛制#】#老瓦评樊振东德甲表现#自@樊振东加盟@萨尔布吕肯乒乓球甲级俱乐部参加德国乒乓球甲级联赛以来，引发巨大关注。9月10日，@TTBL德国乒乓球甲级联赛发布德甲小科普，解读德国乒乓球甲级联赛赛制：德国乒乓球甲级联赛共有12支球队，常规赛打主客场双循环，共22场；胜场积2分，负场0分，积分排前四的队伍进入季后赛；季后赛半决赛是三场两胜制，决赛在中立场地一场定胜负；一场对决最多打5场，先赢3场的队伍获胜；赛季最终赢家就是TTBL联赛冠军。,,,"樊振东,萨尔布吕肯乒乓球甲级俱乐部,TTBL德国乒乓球甲级联赛","樊振东参加的德甲联赛赛制,老瓦评樊振东德甲表现",0.0,0.0,11.0,2025-09-10 18:28:00,微博网页版,['https://wx4.sinaimg.cn/large/001O7v94gy1i58ruat8d9j60j606amz502.jpg'],,,,neutral,0.5
5209758740780835,Q45RU3h87,7890527045,dongjingxiayulinshibali,#德国乒乓球甲级联赛##ttbl樊振东##樊振东德甲#,,,,"德国乒乓球甲级联赛,ttbl樊振东,樊振东德甲",0.0,0.0,1446.0,2025-09-11 18:32:00,,,,5209760000000000.0,,neutral,0.5
5209621688221969,Q42iQyuUp,1802897445,樱桃东塔妮,我对于这个德甲联赛越来越想了解更深了，着也许就是我们未来的样子求讲解球员一线二线如何安排的制度，转会制度，薪资制度等等。#德国乒乓球甲级联赛##看樊振东上优酷#,,,,"德国乒乓球甲级联赛,看樊振东上优酷",1.0,0.0,994.0,2025-09-11 09:27:00,REDMI K80 Pro,,,5209370000000000.0,,neutral,0.5
5208019713393286,Q3mD1eeKq,6353797473,於菟耿,樊振东德甲第二战：柯尼希斯霍芬VS萨尔布吕肯（顾星宇解说）2025-2026赛季德国乒乓球甲级联赛（备案号：Z0108283250913001）具体对阵：安德烈·贝塔斯迈尔VS帕特里克·弗朗西斯卡菲利普·泽利科VS樊振东丹尼尔·哈贝松VS爱德华·约内斯库安德烈·贝塔斯迈尔VS樊振东待定O网页链接@优酷,,,优酷,,0.0,0.0,0.0,2025-09-06 23:22:00,优酷安卓手机客户端,,,,,neutral,0.5
5207268146810120,Q334OszCE,5763832425,GutenTag东,樊振东德甲第二战：柯尼希斯霍芬VS萨尔布吕肯2025-2026赛季德国乒乓球甲级联赛（备案号：Z0108283250413001）O网页链接@优酷,,,优酷,,0.0,0.0,0.0,2025-09-04 21:35:00,优酷安卓手机客户端,,,,,neutral,0.5
5206841492506370,Q2RYFaw1k,7838210160,可爱的小灵猫,2025年8月27日(周三)，中国球员樊振东@樊振东亮相德国乒乓球甲级联赛萨尔布吕肯俱乐部举行的2025-2026赛季首场新闻发布会，他@樊振东于2025年8月31日（周日）迎来德甲首秀。@央视新闻@建业-守望乒乓球超话,,,"樊振东,央视新闻,建业-守望",,0.0,0.0,2.0,2025-09-03 17:20:00,乒乓球超话,['https://wx3.sinaimg.cn/large/008yskwwgy1i50mko5n7cj30j50j57fx.jpg'],,,,neutral,0.5
5206685708714213,Q2NVoAyXP,1981497012,乘义,#樊振东带火德国乒乓球市#8月31日，@樊振东迎来德国乒乓球甲级联赛（TTBL）首秀，代表萨尔布吕肯俱乐部出战的他在两场单打比赛中输给来自贝格诺伊施塔特俱乐部的鲁伊斯和杜达。尽管无缘新赛季开门红，不过樊振东的加盟以及亮相仍在德国掀起了一股乒乓球热潮。,,,樊振东,樊振东带火德国乒乓球市,0.0,0.0,0.0,2025-09-03 07:01:00,冬天的第一场雪,,,,,neutral,0.5
5206469188259048,Q2IiayEys,5388605592,木子一心001,国乒名帅解读樊振东德甲首秀失利，刘国梁早有洞见2025-2026赛季德国乒乓球甲级联赛首轮赛事中，樊振东迎来德甲首秀，却意外连输两场，先后以2比3负于鲁伊斯、1比3不敌杜达，其所在的萨尔布吕肯俱乐部也以大比分1比3输给贝格诺伊施塔特。这一结果瞬间引发轩然大波，外界质疑声不断，甚至有人借他未参加WTT赛事大做文章。不过，国乒名帅吴敬平却给出了不同视角。他直言，樊振东此次失利未必是坏事。欧洲球员打球风格随性，带着一种“玩票”的洒脱，而国乒选手长期肩负着沉重的责任感，这种文化差异导致比赛风格大相径庭。德甲这个舞台，恰恰为樊振东提供了一个绝佳的适应机会，让他能体验到与以往截然不同的比赛节奏。刘国梁早年的判断也与吴敬平不谋而合。他曾指出，欧洲联赛对许昕这类打法观赏性强的选手青睐有加，放在德甲这种偏娱乐化的氛围里，能收获观众的热烈掌声。樊振东技术顶尖，但在国家队更多是执行任务，要他立刻切换到“玩球”模式，短时间确实难以适应。从比赛过程来看，樊振东基本功扎实，发接发环节依旧是世界一流。但在长球相持和节奏变化上，他显得不够果断，尤其是面对对手关键球的搏杀，有些保守。这并非技术短板，而是心态和适应度的问题，他还没能完全放下国家队“必须赢”的包袱。好在樊振东赛后心态不错，队友弗朗西斯卡透露，他在更衣室颇为乐观，已经开始思考如何调整。若他能迅速消化舆论压力，将外界环境转化为自我升级的契机，那么这两场失利，或许会成为他职业生涯中一次宝贵的成长经历。L木子一心001的微博视频,,,,,0.0,0.0,2.0,2025-09-02 16:40:00,微博视频号,,"http://f.video.weibocdn.com/u0/EExc0r8Pgx08r5VjvXry01041200HU0h0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1757759677&ssig=BKv17YaTXB&KID=unistore,video",,,neutral,0.55
5206685410657702,Q2NUV2L66,7811562310,激萌美少女李逵Drunk,#樊振东带火德国乒乓球市#8月31日，@樊振东迎来德国乒乓球甲级联赛（TTBL）首秀，代表萨尔布吕肯俱乐部出战的他在两场单打比赛中输给来自贝格诺伊施塔特俱乐部的鲁伊斯和杜达。尽管无缘新赛季开门红，不过樊振东的加盟以及亮相仍在德国掀起了一股乒乓球热潮,,,樊振东,樊振东带火德国乒乓球市,0.0,0.0,0.0,2025-09-03 07:00:00,,,,,,neutral,0.5
5208002122745325,Q3maEbwbr,5091377284,上善若水48277,樊振东德甲第二战：柯尼希斯霍芬VS萨尔布吕肯（顾星宇解说）2025-2026赛季德国乒乓球甲级联赛（备案号：Z0108283250913001）具体对阵：安德烈·贝塔斯迈尔VS帕特里克·弗朗西斯卡菲利普·泽利科VS樊振东丹尼尔·哈贝松VS爱德华·约内斯库安德烈·贝塔斯迈尔VS樊振东待定O网页链接@优酷,,,优酷,,0.0,0.0,0.0,2025-09-06 22:12:00,优酷安卓手机客户端,,,,,neutral,0.5
5207993247335820,Q3lWkuMnG,7963855477,在度假村看短片的小汤圆,樊振东德甲第二战：柯尼希斯霍芬VS萨尔布吕肯（顾星宇解说）2025-2026赛季德国乒乓球甲级联赛（备案号：Z0108283250913001）具体对阵：安德烈·贝塔斯迈尔VS帕特里克·弗朗西斯卡菲利普·泽利科VS樊振东丹尼尔·哈贝松VS爱德华·约内斯库安德烈·贝塔斯迈尔VS樊振东待定O网页链接@优酷,,,优酷,,0.0,0.0,0.0,2025-09-06 21:36:00,优酷安卓手机客户端,,,,,neutral,0.5
5207988882118839,Q3lPi8TcP,3318787632,龚俊的小柯基,樊振东德甲第二战：柯尼希斯霍芬VS萨尔布吕肯（顾星宇解说）2025-2026赛季德国乒乓球甲级联赛（备案号：Z0108283250913001）具体对阵：安德烈·贝塔斯迈尔VS帕特里克·弗朗西斯卡菲利普·泽利科VS樊振东丹尼尔·哈贝松VS爱德华·约内斯库安德烈·贝塔斯迈尔VS樊振东待定O网页链接@优酷,,,优酷,,0.0,0.0,0.0,2025-09-06 21:19:00,优酷安卓手机客户端,,,,,neutral,0.5
5207983455208112,Q3lGxlQRO,5581821627,枫溪体育,樊振东德甲第二战：柯尼希斯霍芬VS萨尔布吕肯（原声纯享）2025-2026赛季德国乒乓球甲级联赛（备案号：Z0108283250913001）具体对阵：安德烈·贝塔斯迈尔VS帕特里克·弗朗西斯卡菲利普·泽利科VS樊振东丹尼尔·哈贝松VS爱德华·约内斯库安德烈·贝塔斯迈尔VS樊振东待定O网页链接@优酷,,,优酷,,0.0,0.0,3.0,2025-09-06 20:57:00,优酷安卓手机客户端,,,,,neutral,0.5
5205109235781928,Q28UHog8U,5985743157,你的樊星,樊振东首秀：萨尔布吕肯VS贝格诺伊施塔特2025-2026赛季德国乒乓球甲级联赛（备案号：Z0108283250413001）O网页链接@优酷,,,优酷,,0.0,0.0,0.0,2025-08-29 22:36:00,优酷安卓手机客户端,,,,,neutral,0.5
5204755754255419,Q1ZIzhR1N,6069231430,蒌蒿春江绿满川,//@樊振东_Fan译小分队:#樊振东德甲揭幕战#@樊振东上优酷锁定德国乒乓球甲级联赛和德国杯🏓,,,"樊振东_Fan译小分队,樊振东",樊振东德甲揭幕战,0.0,0.0,30279.0,2025-08-28 23:12:00,Xiaomi 14,,,5204710000000000.0,,neutral,0.5
5204746216150505,Q1ZtbpO1H,2370026500,一线i猪大咖,美美预约//@樊振东_Fan译小分队:#樊振东德甲揭幕战#@樊振东上优酷锁定德国乒乓球甲级联赛和德国杯🏓,,,"樊振东_Fan译小分队,樊振东",樊振东德甲揭幕战,0.0,0.0,30279.0,2025-08-28 22:34:00,iPhone 16 Pro,,,5204710000000000.0,,neutral,0.5
5207982975484094,Q3lFLn0F8,5755317082,茉莉荷花酥,樊振东德甲第二战：柯尼希斯霍芬VS萨尔布吕肯（顾星宇解说）2025-2026赛季德国乒乓球甲级联赛（备案号：Z0108283250913001）具体对阵：安德烈·贝塔斯迈尔VS帕特里克·弗朗西斯卡菲利普·泽利科VS樊振东丹尼尔·哈贝松VS爱德华·约内斯库安德烈·贝塔斯迈尔VS樊振东待定O网页链接@优酷,,,优酷,,0.0,2.0,1.0,2025-09-06 20:56:00,优酷安卓手机客户端,,,,,neutral,0.5
5207975993808872,Q3luvfYRq,7953597554,岁月静在不言中2,国乒超话萨尔布吕肯乒乓球甲级俱乐部将迎来德国乒超联赛第2轮的比赛萨尔布吕肯一队客场挑战巴特克尼格斯霍芬北京时间9月6日晚9点，樊振东将冲击德甲首胜。#樊振东##一分钟视频创作季##不负每一次热爱##金秋观赛季#L岁月静在不言中2的微博视频,,,,"樊振东,一分钟视频创作季,不负每一次热爱,金秋观赛季",0.0,0.0,1.0,2025-09-06 20:28:00,国乒超话,,"http://f.video.weibocdn.com/o0/rFovqeEalx08rcyr5XBK010412004uDP0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1757760074&ssig=ayplMcZSlt&KID=unistore,video",,,neutral,0.5
5207970499791786,Q3llDF5i2,2145461813,小麦是只猫,小红书：搜索“樊振东德甲”进入页面预约今晚9点直播，2025-2026赛季德国乒乓球甲级联赛第二轮，萨尔布吕肯将客场挑战巴特柯尼希斯霍芬，也是樊振东加入德甲后的第3场单打。,,,,,0.0,3.0,1.0,2025-09-06 20:06:00,iPhone 13,['https://wx4.sinaimg.cn/large/7fe12635gy1i5486jn2nvj20wi1vge4z.jpg'],,,,neutral,0.5
5207925695188095,Q3kbnlLEX,6086153011,冠军之路同行者,馆王大叔解析樊振东德甲失利原因乒乓球德国甲级联赛精彩回顾#德甲乒乓球联赛##德甲#L冠军之路同行者的微博视频,,,,"德甲乒乓球联赛,德甲",3.0,21.0,90.0,2025-09-06 17:08:00,微博视频号,,"http://f.video.weibocdn.com/o0/4doytAQrlx08rckyYtJ601041200jc2G0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1757760074&ssig=V6OmGqWILY&KID=unistore,video",,,neutral,0.5
5205044333906432,Q27e1goeY,7756057985,带个小饼饼,分享图片,,,,,72.0,32.0,1448.0,2025-08-29 18:18:00,,['https://wx3.sinaimg.cn/large/008sTCZrgy1i4uw71igijj30zu1azwix.jpg'],,,,neutral,0.5
5205800844264835,Q2qUchTtF,1891969202,喝可乐发胖,樊振东首秀：萨尔布吕肯VS贝格诺伊施塔特2025-2026赛季德国乒乓球甲级联赛（备案号：Z0108283250413001）O网页链接@优酷,,,优酷,,0.0,1.0,0.0,2025-08-31 20:25:00,HarmonyOS设备,,,,,neutral,0.5
5205798546313124,Q2qQuqukA,7603846837,Sealin_甜莓柚子茶,#樊振东德甲首秀#比赛时间北京时间8月31日20:00（德国当地时间14:00）赛事性质：2025-2026赛季德国乒乓球甲级联赛（TTBL）第1轮对阵双方萨尔布吕肯（主）vs贝格诺伊施塔特（TTCBergneustadt）关键对手：德国名将杜达（世界排名第28位）、比利时新星拉森福斯,,,,樊振东德甲首秀,0.0,0.0,0.0,2025-08-31 20:15:00,潇潇所愿皆成真,,,,,neutral,0.5
5205797202041406,Q2qOk8z3U,1949338671,祉猷并茂168,樊振东首秀：萨尔布吕肯VS贝格诺伊施塔特2025-2026赛季德国乒乓球甲级联赛（备案号：Z0108283250413001）O网页链接@优酷,,,优酷,,0.0,0.0,0.0,2025-08-31 20:10:00,所愿皆成真Android,,,,,neutral,0.5
5205796847092668,Q2qNKtL7S,5581821627,枫溪体育,樊振东首秀：萨尔布吕肯VS贝格诺伊施塔特（原声纯享）2025-2026赛季德国乒乓球甲级联赛（备案号：Z0108283250413001）O网页链接@优酷,,,优酷,,0.0,0.0,1.0,2025-08-31 20:09:00,优酷安卓手机客户端,,,,,neutral,0.5
5205795711227376,Q2qLV59io,7963855477,在度假村看短片的小汤圆,樊振东首秀：萨尔布吕肯VS贝格诺伊施塔特2025-2026赛季德国乒乓球甲级联赛（备案号：Z0108283250413001）O网页链接@优酷,,,优酷,,0.0,0.0,0.0,2025-08-31 20:04:00,优酷安卓手机客户端,,,,,neutral,0.5
5205795538469703,Q2qLDzxm7,7624511855,奶龙小七1030,樊振东首秀：萨尔布吕肯VS贝格诺伊施塔特2025-2026赛季德国乒乓球甲级联赛（备案号：Z0108283250413001）O网页链接@优酷,,,优酷,,0.0,0.0,0.0,2025-08-31 20:03:00,优酷安卓手机客户端,,,,,neutral,0.5
5204738913864545,Q1Zhpgdln,1446333743,我的地盘我做主666,转载了@优酷体育的微博图片#樊振东德甲揭幕战#@樊振东上优酷锁定德国乒乓球甲级联赛和德国杯🏓,,,"优酷体育,樊振东",樊振东德甲揭幕战,0.0,0.0,3.0,2025-08-28 22:05:00,HUAWEI P30,['https://wx4.sinaimg.cn/large/6418e4d2ly1i4turd7qk9j20u047yqv5.jpg'],,,,neutral,0.5
5205354898260026,Q2fiVyEOe,2799544500,晓风细细呀,#樊振东#专区2025-26赛季德国乒乓球甲级联赛O网页链接@优酷,,,优酷,樊振东,0.0,0.0,0.0,2025-08-30 14:53:00,优酷安卓手机客户端,,,,,neutral,0.5
5204385031782647,Q1Q4D7tKn,2028810631,新浪新闻,【#樊振东回应得知霉霉订婚#：首先肯定是祝福，目前更需要专注于训练比赛中】#樊振东说霉霉订婚肯定是祝福#据澎湃新闻，当地时间8月27日，樊振东亮相德国乒乓球甲级联赛萨尔布吕肯俱乐部新闻发布会。樊振东是泰勒·斯威夫特（“霉霉”）的铁杆粉丝，现场，有记者问及“霉霉”订婚的消息，樊振东表示，“首先肯定是祝福，目前更需要专注在训练比赛中”。L澎湃新闻的微博视频,,,,"樊振东回应得知霉霉订婚,樊振东说霉霉订婚肯定是祝福",1.0,10.0,33.0,2025-08-27 22:39:00,微博视频号,,"http://f.video.weibocdn.com/o0/IZRFeqsflx08qWK6vBPq0104120094Bi0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1757760503&ssig=SHrTXnJuIY&KID=unistore,video",,,neutral,0.5
5204729447319545,Q1Z28uI9b,3477280680,TheSwordofDamocles_FZD,乒颜一超话#樊振东##看德甲上优酷##樊振东德甲揭幕战#//@樊振东_Fan译小分队:#樊振东德甲揭幕战#@樊振东上优酷锁定德国乒乓球甲级联赛和德国杯🏓,,,"樊振东_Fan译小分队,樊振东","樊振东,看德甲上优酷,樊振东德甲揭幕战",0.0,0.0,30279.0,2025-08-28 21:27:00,乒颜一超话,,,5204710000000000.0,,neutral,0.5
5204729010587621,Q1Z1r2sRL,6631101234,西瓜梅子气泡水,//@樊振东_Fan译小分队:#樊振东德甲揭幕战#@樊振东上优酷锁定德国乒乓球甲级联赛和德国杯🏓,,,"樊振东_Fan译小分队,樊振东",樊振东德甲揭幕战,0.0,0.0,30279.0,2025-08-28 21:25:00,REDMI K80,,,5204710000000000.0,,neutral,0.5
5204728763387575,Q1Z12edgj,6592943849,鹿易啵,#樊振东德甲揭幕战#@樊振东上优酷锁定德国乒乓球甲级联赛和德国杯🏓,,,樊振东,樊振东德甲揭幕战,0.0,0.0,30279.0,2025-08-28 21:24:00,nova14系列够真才出色,,,5204710000000000.0,,neutral,0.5
5204725719106475,Q1YW7Cd0D,7930441639,胖胖糖dd,//@樊振东_Fan译小分队:#樊振东德甲揭幕战#@樊振东上优酷锁定德国乒乓球甲级联赛和德国杯🏓,,,"樊振东_Fan译小分队,樊振东",樊振东德甲揭幕战,0.0,0.0,30279.0,2025-08-28 21:12:00,,,,5204710000000000.0,,neutral,0.5
5203564852678585,Q1uJLbeOZ,1314608344,新闻晨报,【樊振东本周日将亮相德国乒乓球甲级联赛，真有直播吗？】8月25日，据中国蓝新闻报道：新赛季德甲乒乓球联赛即将开幕，25/26赛季的首场新闻发布会，樊振东也将出席。萨尔布吕肯俱乐部发文表示：将全力保护樊振东的隐私，外界无从得知他的下榻酒店。据悉，樊振东所在的萨尔布吕肯俱乐部将在8月31日（周日）主场对阵贝格诺伊施塔特。官方给到的比赛时间换算成北京时间，是当天晚上8时。俱乐部的计划是让樊振东登场的。记者发现，有自媒体在散布“央视、优酷等会直播这场比赛”的消息。截至今天，记者没查到这场德乒甲（TTBL）比赛面向中国大陆的官方视频直播。当然球迷的眼睛也是雪亮的，已经有不少人在视频后面直接辟谣了。据了解，德乒甲本赛季的所有比赛在德国由流媒体Dyn独家直播，而Dyn的服务仅在德国、奥地利、瑞士可订阅收看；欧盟以外（例如中国大陆）无法观看。那国内的观众怎么实时了解赛况呢？记者这里提供两个方式：一个是TTBL官方比赛页，另一个是官方合作的权威数据网站MyTischtennis——这场比赛的页面已经建立好了，届时可以看实时比分和文字直播。（综合解放日报）L新闻晨报的微博视频,,,,,12.0,32.0,505.0,2025-08-25 16:20:00,微博视频号,,"http://f.video.weibocdn.com/o0/OjXVRxIWlx08qT7TRNZC01041200KmVV0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1757760551&ssig=IZyp%2Bl1AP%2B&KID=unistore,video",,,neutral,0.5
5205002261364972,Q268a5J5G,1732033417,飞呀飞岛屿来浮游,#樊振东德甲揭幕战##德国乒乓球甲级联赛#,,,,"樊振东德甲揭幕战,德国乒乓球甲级联赛",0.0,0.0,7050.0,2025-08-29 15:31:00,,,,5205000000000000.0,,neutral,0.5
5204721174316717,Q1YONi6Yt,5622782977,福泽多多多福泽多,#樊振东德甲揭幕战#@樊振东上优酷锁定德国乒乓球甲级联赛和德国杯🏓,,,樊振东,樊振东德甲揭幕战,0.0,0.0,30279.0,2025-08-28 20:54:00,Android,,,5204710000000000.0,,neutral,0.5
5204717776934904,Q1YJjt65i,7023960091,唯有健康和自由不可辜负活着,//@小不岛84:优酷预约德甲#樊振东德甲揭幕战#//@樊振东_Fan译小分队:#樊振东德甲揭幕战#@樊振东上优酷锁定德国乒乓球甲级联赛和德国杯🏓,,,"小不岛84,樊振东_Fan译小分队,樊振东",樊振东德甲揭幕战,0.0,0.0,30279.0,2025-08-28 20:41:00,Redmi K40S,,,5204710000000000.0,,neutral,0.5
5204717564598599,Q1YIYjiiX,7798307800,该咋样咋样啦啦啦,//@小不岛84:优酷预约德甲#樊振东德甲揭幕战#//@樊振东_Fan译小分队:#樊振东德甲揭幕战#@樊振东上优酷锁定德国乒乓球甲级联赛和德国杯🏓,,,"小不岛84,樊振东_Fan译小分队,樊振东",樊振东德甲揭幕战,0.0,0.0,30279.0,2025-08-28 20:40:00,iPhone客户端,,,5204710000000000.0,,neutral,0.5
5206363466893188,Q2FxEsVes,3242567593,运动帮官方,到时候樊振东回来还能帮助上海地产队吗？9月2日报道，乒超联赛常规赛昨晚最终赛果确定，男团、女团四强确定，男女共八支队伍顺利晋级本赛季乒超联赛总决赛。【女团】第一名：深圳大学第二名：山东鲁能第三名：上海龙腾第四名：华东理工大学。【男团】第一名：山东魏桥·向尚运动第二名：黄石基地·华新第三名：上海地产集团第四名：汕头明润。总决赛将于12月26日至28日在江苏南京举行，常规赛排名第1的俱乐部可以在第三第四名中选择半决赛对手，本年度总冠军也将最后产生，有可能是国乒主力之间一场大内战。樊振东在德甲出师不利，31日，中国乒乓球名将樊振东迎来德国乒乓球甲级联赛首秀。由于手感不佳，他在代表萨尔布吕肯俱乐部出战的两场比赛中均遗憾落败，球队也在联赛首轮遭遇失利。萨尔布吕肯俱乐部主帅王志谈樊振东德甲首秀：球队准备不足，对手拼抢施压导致樊振东手感不佳遗憾失利。但会共同吸取经验，后续争取更好表现。主帅还表示，樊振东面临的困难可能超出预期，会助力他慢慢适应融合，一切才刚开始，期待他调整后继续加油！确实对于樊振东来说那仅仅是个开始，也许随后适应了比赛的樊振东会大发神威，状态回勇，到时候樊振东回来还能帮助上海地产队吗？总冠军会是哪支球队？让我们拭目以待。,,,,,0.0,0.0,1.0,2025-09-02 09:40:00,微博网页版,['https://wx2.sinaimg.cn/large/c145a7a9ly1i4z3p3n13hj20b40b4js3.jpg'],,,,neutral,0.5
5204716394386418,Q1YH5ip6G,6455483224,樊振东_Fan译小分队,#樊振东德甲揭幕战#@樊振东上优酷锁定德国乒乓球甲级联赛和德国杯🏓,,,樊振东,樊振东德甲揭幕战,44.0,17.0,30279.0,2025-08-28 20:35:00,FAN🏓iPhone客户端,,,5204710000000000.0,,neutral,0.5
5204394006021975,Q1Qj6pgAD,6040160273,Moonlight_Rio,2025-2026赛季德甲乒乓球联赛各俱乐部公式照📸️,,,,,34.0,50.0,452.0,2025-08-27 23:14:00,小行星转移轨道,"['https://wx2.sinaimg.cn/large/006ALTBTgy1i4sthzf5xej30rs0dsk0u.jpg', 'https://wx2.sinaimg.cn/large/006ALTBTgy1i4sti7xhhhj30wh0ge0xb.jpg', 'https://wx3.sinaimg.cn/large/006ALTBTly1i4sti8a5jtj30wh0h5dka.jpg', 'https://wx3.sinaimg.cn/large/006ALTBTly1i4sti8ozj0j30rs0cq7h8.jpg', 'https://wx1.sinaimg.cn/large/006ALTBTgy1i4sthybrt0j30wh0h878y.jpg', 'https://wx3.sinaimg.cn/large/006ALTBTly1i4sti8zv8ej30rs0dw13k.jpg', 'https://wx2.sinaimg.cn/large/006ALTBTly1i4sti97545j30rs0e8tjg.jpg', 'https://wx4.sinaimg.cn/large/006ALTBTly1i4sti9ignnj30mq0dwajo.jpg', 'https://wx1.sinaimg.cn/large/006ALTBTly1i4sti9rnudj30wh0g6421.jpg']",,,,neutral,0.5
5204687049460003,Q1XVKDGYH,2000016880,逐浪新闻,【樊振东本周日将亮相德国乒乓球甲级联赛，真有直播吗？】8月25日，据中国蓝新闻报道：新赛季德甲乒乓球联赛即将开幕，25/26赛季的首场新闻发布会，樊振东也将出席。萨尔布吕肯俱乐部发文表示：将全力保护樊振东的隐私，外界无从得知他的下榻酒店。据悉，樊振东所在的萨尔布吕肯俱乐部将在8月31日（周日）主场对阵贝格诺伊施塔特。官方给到的比赛时间换算成北京时间，是当天晚上8时。俱乐部的计划是让樊振东登场的。据了解，德乒甲本赛季的所有比赛在德国由流媒体Dyn独家直播，而Dyn的服务仅在德国、奥地利、瑞士可订阅收看；欧盟以外（例如中国大陆）无法观看。那国内的观众怎么实时了解赛况呢？记者这里提供两个方式：一个是TTBL官方比赛页，另一个是官方合作的权威数据网站MyTischtennis——这场比赛的页面已经建立好了，届时可以看实时比分和文字直播。（综合解放日报）L逐浪新闻的微博视频,,,,,1.0,0.0,89.0,2025-08-28 18:39:00,微博视频号,,"http://f.video.weibocdn.com/o0/A2ie4Lvdlx08qY4W559e010412008Y8x0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1757761044&ssig=dgaD0xtBdb&KID=unistore,video",,,neutral,0.5
5204770102968835,Q205Icskr,2504918972,人人都爱死大嘴,#樊振东德甲揭幕战##看德甲上优酷#//@樊振东_Fan译小分队:#樊振东德甲揭幕战#@樊振东上优酷锁定德国乒乓球甲级联赛和德国杯🏓,,,"樊振东_Fan译小分队,樊振东","樊振东德甲揭幕战,看德甲上优酷",0.0,0.0,30279.0,2025-08-29 00:09:00,nova7你在焦点在,,,5204710000000000.0,,neutral,0.5
5199533786797189,PFLkmswg5,2204249735,芫荽千张拌蛋皮,霉霉新专10.03上@樊振东10.03的Saarbrücken#樊振东8月27日亮相德甲季前发布会#,,,樊振东,樊振东8月27日亮相德甲季前发布会,1.0,5.0,237.0,2025-08-14 13:22:00,REDMI K80 Pro 冠军版,,"http://f.video.weibocdn.com/o0/zqs4HMaklx08qBjkmVri01041200KAAO0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1757761227&ssig=chQulrIqXC&KID=unistore,video",,,neutral,0.5
